timestamp,http_status,time_total
1789147448.828,200,0.056925
1789147449.896,200,0.057758
1789147450.960,200,0.055813
1789147452.028,200,0.056045
1789147453.098,200,0.065648
1789147454.179,200,0.060400
1789147455.255,200,0.033733
1789147456.295,200,0.056163
1789147457.362,200,0.065404
1789147458.439,200,0.119948
1789147459.565,200,0.065189
1789147460.642,200,0.038775
1789147461.687,200,0.063028
1789147462.766,200,0.042166
1789147463.819,200,0.103871
1789147464.930,200,0.057257
1789147466.002,200,0.040289
1789147467.054,200,0.058919
1789147468.125,200,0.058435
1789147469.198,200,0.045517
1789147470.249,200,0.063145
1789147471.326,200,0.031538
1789147472.363,200,0.054592
1789147473.438,200,0.058588
1789147474.505,200,0.125351
1789147475.637,200,0.060340
1789147476.708,200,0.042451
1789147477.762,200,0.060656
1789147478.841,200,0.049715
1789147479.909,200,0.101762
1789147481.017,200,0.052219
1789147482.086,200,0.035158
1789147483.134,200,0.056656
1789147484.208,200,0.055039
1789147485.275,200,0.108198
1789147486.388,200,0.052543
1789147487.448,200,0.039326
1789147488.495,200,0.055549
1789147489.563,200,0.049851
1789147490.621,200,0.116947
1789147491.744,200,0.062561
1789147492.818,200,0.065044
1789147493.889,200,0.065392
1789147494.970,200,0.053289
1789147496.032,200,0.113352
1789147497.151,200,0.052927
1789147498.214,200,0.129845
1789147499.349,200,0.085793
1789147500.441,200,0.060474
1789147501.512,200,0.046165
1789147502.566,200,0.064282
1789147503.641,200,0.061021
1789147504.716,200,0.112310
1789147505.834,200,0.055145
1789147506.904,200,0.054177
1789147507.966,200,0.056326
1789147509.040,200,0.193902
1789147510.240,200,0.038557
1789147511.286,200,0.055480
1789147512.352,200,0.058476
1789147513.422,200,0.113465
1789147514.541,200,0.059884
1789147515.613,200,0.066059
1789147516.689,200,0.088738
1789147517.785,200,0.058327
1789147518.855,200,0.109577
1789147519.972,200,0.052119
1789147521.032,200,0.049170
1789147522.093,200,0.058230
1789147523.169,200,0.051263
1789147524.235,200,0.079370
1789147525.319,200,0.062681
1789147526.389,200,0.064619
1789147527.461,200,0.058057
1789147528.525,200,0.053017
1789147529.590,200,0.042150
1789147530.644,200,0.055330
1789147531.707,200,0.050260
1789147532.768,200,0.065749
1789147533.843,200,0.044902
1789147534.897,200,0.120980
1789147536.024,200,0.064381
1789147537.100,200,0.035899
1789147538.146,200,0.061795
1789147539.220,200,0.044372
1789147540.280,200,0.110934
1789147541.396,200,0.051510
1789147542.456,200,0.065289
1789147543.532,200,0.049727
1789147544.591,200,0.054431
1789147545.664,200,0.071572
1789147546.742,200,0.059955
1789147547.813,200,0.028170
1789147548.852,200,0.076771
1789147549.935,200,0.032036
1789147550.973,200,0.160994
1789147552.140,200,0.053085
1789147553.198,200,0.024996
1789147554.230,200,0.031122
1789147555.272,200,0.035583
1789147556.314,200,0.043169
1789147557.373,200,0.041836
1789147558.425,200,0.077101
1789147559.509,200,0.040933
1789147560.563,200,0.047421
1789147561.621,200,0.040358
1789147562.670,200,0.044435
1789147563.728,200,0.096363
1789147564.831,200,0.040128
1789147565.883,200,0.044975
1789147566.944,200,0.110386
1789147568.060,200,0.042089
1789147569.113,200,0.112249
1789147570.230,200,0.047537
1789147571.286,200,0.042486
1789147572.340,200,0.114858
1789147573.461,200,0.044715
1789147574.519,200,0.049746
1789147575.581,200,0.056694
1789147576.647,200,0.050533
1789147577.711,200,0.043825
1789147578.763,200,0.042214
1789147579.821,200,0.043805
1789147580.876,200,0.118322
1789147582.000,200,0.042905
1789147583.057,200,0.048854
1789147584.118,200,0.048910
1789147585.173,200,0.039111
1789147586.230,200,0.044131
1789147587.283,200,0.042362
1789147588.338,200,0.043067
1789147589.394,200,0.122601
1789147590.522,200,0.043090
1789147591.576,200,0.045795
1789147592.632,200,0.112278
1789147593.750,200,0.045537
1789147594.808,200,0.049369
1789147595.866,200,0.071321
1789147596.944,200,0.049049
1789147598.003,200,0.045382
1789147599.064,200,0.041162
1789147600.115,200,0.043199
1789147601.169,200,0.081339
1789147602.256,200,0.049145
1789147603.319,200,0.045430
1789147604.375,200,0.121171
1789147605.501,200,0.040761
1789147606.549,200,0.043550
1789147607.602,200,0.055307
1789147608.663,200,0.041127
1789147609.713,200,0.083029
1789147610.803,200,0.049393
1789147611.869,200,0.043409
1789147612.925,200,0.116920
1789147614.047,200,0.044361
1789147615.109,200,0.046512
1789147616.167,200,0.078049
1789147617.251,200,0.044363
1789147618.309,200,0.045817
1789147619.361,200,0.046780
1789147620.419,200,0.042175
1789147621.473,200,0.110565
1789147622.589,200,0.044904
1789147623.648,200,0.046459
1789147624.703,200,0.049763
1789147625.765,200,0.044804
1789147626.823,200,0.055436
1789147627.885,200,0.043106
1789147628.947,200,0.044379
1789147630.003,200,0.118355
1789147631.128,200,0.041101
1789147632.185,200,0.043053
1789147633.240,200,0.097989
1789147634.344,200,0.039612
1789147635.394,200,0.044062
1789147636.447,200,0.046229
1789147637.504,200,0.040587
1789147638.561,200,0.128481
1789147639.695,200,0.046712
1789147640.749,200,0.049500
1789147641.809,200,0.127557
1789147642.944,200,0.040484
1789147643.997,200,0.043307
1789147645.050,200,0.110438
1789147646.167,200,0.044729
1789147647.224,200,0.041492
1789147648.276,200,0.070424
1789147649.353,200,0.040076
1789147650.410,200,0.153761
1789147651.569,200,0.042747
1789147652.622,200,0.050167
1789147653.684,200,0.084117
1789147654.773,200,0.051060
1789147655.833,200,0.048290
1789147656.891,200,0.120995
1789147658.019,200,0.043005
1789147659.072,200,0.049664
1789147660.134,200,0.045870
1789147661.197,200,0.044907
1789147662.251,200,0.046927
1789147663.305,200,0.043839
1789147664.361,200,0.051778
1789147665.423,200,0.108015
1789147666.537,200,0.041959
1789147667.589,200,0.052237
1789147668.655,200,0.249885
1789147669.911,200,0.039406
1789147670.961,200,0.123388
1789147672.091,200,0.042375
1789147673.152,200,0.040988
1789147674.203,200,0.132584
1789147675.342,200,0.049566
1789147676.403,200,0.045637
1789147677.460,200,0.045828
1789147678.515,200,0.043639
1789147679.569,200,0.031501
1789147680.607,200,0.041726
1789147681.661,200,0.040747
1789147682.712,200,0.117203
1789147683.835,200,0.046588
1789147684.897,200,0.040212
1789147685.947,200,0.134607
1789147687.087,200,0.046438
1789147688.149,200,0.043107
1789147689.204,200,0.047301
1789147690.261,200,0.040473
1789147691.317,200,0.048210
1789147692.371,200,0.050053
1789147693.434,200,0.036697
1789147694.483,200,0.116097
1789147695.605,200,0.038686
1789147696.656,200,0.117981
1789147697.779,200,0.112188
1789147698.897,200,0.039630
1789147699.947,200,0.047223
1789147701.005,200,0.133033
1789147702.144,200,0.041640
1789147703.200,200,0.121649
1789147704.331,200,0.115076
1789147705.452,200,0.049231
1789147706.515,200,0.043041
1789147707.573,200,0.065260
1789147708.644,200,0.041787
1789147709.697,200,0.040712
1789147710.749,200,0.213286
1789147711.969,200,0.041890
1789147713.021,200,0.119956
1789147714.147,200,0.047872
1789147715.204,200,0.045609
1789147716.262,200,0.113892
1789147717.382,200,0.048971
1789147718.449,200,0.043785
1789147719.502,200,0.121867
1789147720.630,200,0.048067
1789147721.694,200,0.049189
1789147722.754,200,0.049598
1789147723.819,200,0.045754
1789147724.873,200,0.062439
1789147725.942,200,0.054619
1789147727.009,200,0.048884
1789147728.074,200,0.043803
1789147729.131,200,0.044467
1789147730.191,200,0.057872
1789147731.255,200,0.042201
1789147732.314,200,0.045017
1789147733.369,200,0.127202
1789147734.503,200,0.043579
1789147735.561,200,0.045494
1789147736.618,200,0.048746
1789147737.675,200,0.043107
1789147738.729,200,0.056891
1789147739.792,200,0.044696
1789147740.850,200,0.051120
1789147741.911,200,0.120087
1789147743.037,200,0.046033
1789147744.092,200,0.410128
1789147745.508,200,0.050799
1789147746.566,200,0.057736
1789147747.634,200,0.053210
1789147748.700,200,0.119144
1789147749.825,200,0.055328
1789147750.890,200,0.048026
1789147751.947,200,0.115450
1789147753.069,200,0.051575
1789147754.132,200,0.045227
1789147755.194,200,0.055137
1789147756.258,200,0.036095
1789147757.312,200,0.041899
1789147758.359,200,0.042074
1789147759.409,200,0.038843
1789147760.459,200,0.102855
1789147761.567,200,0.037930
1789147762.616,200,0.038974
1789147763.663,200,0.121380
1789147764.790,200,0.037681
1789147765.840,200,0.045952
1789147766.903,200,0.071128
1789147767.980,200,0.036269
1789147769.027,200,0.036365
1789147770.072,200,0.037814
1789147771.119,200,0.041401
1789147772.171,200,0.032029
1789147773.209,200,0.045784
1789147774.273,200,0.041870
1789147775.326,200,0.054438
1789147776.387,200,0.039550
1789147777.443,200,0.044020
1789147778.497,200,0.042678
1789147779.556,200,0.040709
1789147780.604,200,0.059973
1789147781.670,200,0.043414
1789147782.732,200,0.044305
1789147783.792,200,0.176066
1789147784.974,200,0.040535
1789147786.029,200,0.042172
1789147787.083,200,0.113411
1789147788.202,200,0.043807
1789147789.259,200,0.040594
1789147790.314,200,0.047435
1789147791.368,200,0.045512
1789147792.423,200,0.045019
1789147793.481,200,0.042855
1789147794.532,200,0.038551
1789147795.581,200,0.124562
1789147796.711,200,0.039816
1789147797.767,200,0.041445
1789147798.817,200,0.116027
1789147799.939,200,0.041595
1789147800.991,200,0.041829
1789147802.044,200,0.121466
1789147803.172,200,0.040927
1789147804.228,200,0.038039
1789147805.278,200,0.071202
1789147806.355,200,0.036105
1789147807.397,200,0.035789
1789147808.441,200,0.042159
1789147809.493,200,0.036884
1789147810.542,200,0.036018
1789147811.588,200,0.045821
1789147812.647,200,0.038393
1789147813.696,200,0.064570
1789147814.766,200,0.039477
1789147815.813,200,0.044704
1789147816.868,200,0.076808
1789147817.951,200,0.035592
1789147818.997,200,0.040580
1789147820.050,200,0.116545
1789147821.173,200,0.042398
1789147822.226,200,0.039938
1789147823.272,200,0.038736
1789147824.317,200,0.045406
1789147825.378,200,0.045110
1789147826.437,200,0.040415
1789147827.489,200,0.040753
1789147828.547,200,0.041371
1789147829.596,200,0.038467
1789147830.653,200,0.037103
1789147831.701,200,0.115042
1789147832.822,200,0.042280
1789147833.876,200,0.044653
1789147834.933,200,0.125352
1789147836.065,200,0.041243
1789147837.118,200,0.041124
1789147838.169,200,0.116823
1789147839.293,200,0.036274
1789147840.341,200,0.039006
1789147841.396,200,0.124690
1789147842.527,200,0.037043
1789147843.577,200,0.038652
1789147844.623,200,0.140430
1789147845.769,200,0.053445
1789147846.827,200,0.047345
1789147847.880,200,0.020416
1789147848.907,200,0.013311
1789147849.941,200,0.011717
