timestamp,http_status,time_total
1789491400.246,200,0.037816
1789491401.296,200,0.057149
1789491402.364,200,0.037894
1789491403.411,200,0.053417
1789491404.477,200,0.048186
1789491405.538,200,0.032649
1789491406.577,200,0.060805
1789491407.653,200,0.040628
1789491408.710,200,0.050133
1789491409.771,200,0.042808
1789491410.825,200,0.060293
1789491411.896,200,0.045642
1789491412.952,200,0.040849
1789491414.002,200,0.059382
1789491415.074,200,0.037069
1789491416.123,200,0.058891
1789491417.192,200,0.038969
1789491418.243,200,0.035623
1789491419.291,200,0.082401
1789491420.380,200,0.026234
1789491421.428,200,0.056203
1789491422.503,200,0.045404
1789491423.560,200,0.059195
1789491424.627,200,0.044254
1789491425.689,200,0.055465
1789491426.756,200,0.055997
1789491427.825,200,0.043833
1789491428.881,200,0.046146
1789491429.942,200,0.046710
1789491430.994,200,0.044831
1789491432.050,200,0.055032
1789491433.120,200,0.045207
1789491434.171,200,0.058502
1789491435.246,200,0.041981
1789491436.300,200,0.056492
1789491437.371,200,0.050051
1789491438.431,200,0.035635
1789491439.483,200,0.057029
1789491440.552,200,0.066273
1789491441.625,200,0.054248
1789491442.691,200,0.052988
1789491443.755,200,0.037037
1789491444.807,200,0.051462
1789491445.875,200,0.037785
1789491446.924,200,0.046480
1789491447.982,200,0.044335
1789491449.035,200,0.038740
1789491450.084,200,0.055991
1789491451.153,200,0.045138
1789491452.213,200,0.042086
1789491453.268,200,0.064841
1789491454.339,200,0.050533
1789491455.396,200,0.062886
1789491456.476,200,0.047511
1789491457.533,200,0.028575
1789491458.568,200,0.059035
1789491459.641,200,0.042004
1789491460.696,200,0.055864
1789491461.762,200,0.055223
1789491462.831,200,0.047555
1789491463.895,200,0.040584
1789491464.950,200,0.042525
1789491466.001,200,0.037300
1789491467.047,200,0.049662
1789491468.109,200,0.054496
1789491469.170,200,0.049351
1789491470.233,200,0.048691
1789491471.291,200,0.049386
1789491472.347,200,0.051043
1789491473.410,200,0.044640
1789491474.468,200,0.056860
1789491475.542,200,0.049073
1789491476.605,200,0.032064
1789491477.646,200,0.046335
1789491478.700,200,0.034213
1789491479.743,200,0.043634
1789491480.799,200,0.040458
1789491481.849,200,0.028991
1789491482.885,200,0.023038
1789491483.926,200,0.050633
1789491484.987,200,0.081815
1789491486.075,200,0.055416
1789491487.145,200,0.046649
1789491488.205,200,0.036904
1789491489.254,200,0.052826
1789491490.316,200,0.034750
1789491491.361,200,0.059134
1789491492.433,200,0.043846
1789491493.484,200,0.057936
1789491494.556,200,0.039247
1789491495.615,200,0.052458
1789491496.682,200,0.038135
1789491497.737,200,0.041841
1789491498.789,200,0.053462
1789491499.856,200,0.063748
1789491500.925,200,0.055040
1789491501.996,200,0.041592
1789491503.051,200,0.040213
1789491504.098,200,0.051438
1789491505.165,200,0.028603
1789491506.204,200,0.056682
1789491507.271,200,0.037692
1789491508.328,200,0.038925
1789491509.393,200,0.043160
1789491510.447,200,0.041436
1789491511.498,200,0.056446
1789491512.567,200,0.036445
1789491513.615,200,0.059790
1789491514.688,200,0.047835
1789491515.750,200,0.044093
1789491516.804,200,0.047401
1789491517.870,200,0.047008
1789491518.928,200,0.058782
1789491520.006,200,0.066631
1789491521.084,200,0.056374
1789491522.152,200,0.048335
1789491523.208,200,0.091624
1789491524.306,200,0.057885
1789491525.375,200,0.063664
1789491526.450,200,0.051096
1789491527.510,200,0.058900
1789491528.587,200,0.064092
1789491529.663,200,0.059772
1789491530.735,200,0.051772
1789491531.798,200,0.052802
1789491532.865,200,0.038411
1789491533.912,200,0.064086
1789491534.989,200,0.058813
1789491536.061,200,0.050142
1789491537.119,200,0.051747
1789491538.181,200,0.059954
1789491539.258,200,0.056453
1789491540.323,200,0.051611
1789491541.389,200,0.056655
1789491542.464,200,0.053781
1789491543.533,200,0.053061
1789491544.600,200,0.058219
1789491545.674,200,0.055935
1789491546.740,200,0.051074
1789491547.798,200,0.063442
1789491548.878,200,0.060271
1789491549.950,200,0.042804
1789491551.001,200,0.057798
1789491552.073,200,0.051456
1789491553.139,200,0.053609
1789491554.211,200,0.051570
1789491555.275,200,0.062674
1789491556.352,200,0.045035
1789491557.415,200,0.058069
1789491558.483,200,0.060078
1789491559.555,200,0.032718
1789491560.607,200,0.053227
1789491561.672,200,0.056457
1789491562.747,200,0.054646
1789491563.812,200,0.042245
1789491564.861,200,0.060078
1789491565.935,200,0.041490
1789491566.987,200,0.060966
1789491568.060,200,0.055777
1789491569.124,200,0.040247
1789491570.176,200,0.053490
1789491571.242,200,0.062319
1789491572.312,200,0.053795
1789491573.380,200,0.053592
1789491574.447,200,0.061524
1789491575.521,200,0.063455
1789491576.600,200,0.061090
1789491577.677,200,0.050232
1789491578.742,200,0.064404
1789491579.816,200,0.053193
1789491580.877,200,0.053648
1789491581.949,200,0.063482
1789491583.024,200,0.057312
1789491584.087,200,0.060715
1789491585.159,200,0.040379
1789491586.209,200,0.069431
1789491587.286,200,0.052477
1789491588.351,200,0.061614
1789491589.427,200,0.108475
1789491590.544,200,0.063639
1789491591.621,200,0.057865
1789491592.692,200,0.035525
1789491593.734,200,0.059697
1789491594.807,200,0.071254
1789491595.884,200,0.052205
1789491596.947,200,0.063257
1789491598.021,200,0.048413
1789491599.081,200,0.054974
1789491600.148,200,0.051090
1789491601.208,200,0.051943
1789491602.273,200,0.058613
1789491603.344,200,0.044196
1789491604.403,200,0.050002
1789491605.469,200,0.063278
1789491606.549,200,0.038061
1789491607.593,200,0.062785
1789491608.674,200,0.054171
1789491609.740,200,0.044627
1789491610.791,200,0.060507
1789491611.862,200,0.042347
1789491612.914,200,0.049052
1789491613.969,200,0.062416
1789491615.051,200,0.040542
1789491616.108,200,0.065656
1789491617.190,200,0.054370
1789491618.256,200,0.057420
1789491619.322,200,0.040115
1789491620.368,200,0.056572
1789491621.437,200,0.039410
1789491622.485,200,0.057185
1789491623.553,200,0.052109
1789491624.622,200,0.038401
1789491625.676,200,0.051117
1789491626.746,200,0.058884
1789491627.814,200,0.037629
